word,transcription
rǭ’,/rɒːˀ/
si’gž,/siˀɡʒ/
mier,/mieˀr/
jõvīst,/jəviːst/
mǟ’dlõ,/mæːˀdlə/
kurg,/kurɡ/
jo’ug,/joˀuɡ/
vīļa,/viːʎɑ/
pū’ois,/puːˀois/
vaļmõz,/vɑʎməz/
salā,/sɑlɑː/
kangtõ,/kɑnɡtə/
kāika,/kɑːikɑ/
u’mmistõ,/uˀmːistə/
a’lli,/ɑˀlːi/
krupā,/krupɑː/
septembõr,/septembər/
lōka,/loːkɑ/
bomīkšõ,/bomiːkʃə/
nȭrka,/nəːrkɑ/
tulk,/tulk/
tinā,/tinɑː/
kī,/kiː/
i’ļ,/iˀʎ/
lūomõz,/luːoməz/
lu’m,/luˀm/
alā,/ɑlɑː/
kāinal,/kɑːinɑl/
muzīk,/muziːk/
umbõ,/umbə/
pīņõ,/piːɲə/
pǟlõ,/pæːlə/
pūŗitõ,/puːrʲitə/
februar,/februɑr/
ku,/ku/
neļļõndpǟva,/neʎːəndpæːvɑ/
kougõl,/kouɡəl/
ǭla,/ɒːlɑ/
nūolõ,/nuːolə/
vīțõ,/viːcə/
mȯ’lmõd,/mɤˀlməd/
opātiji,/opɑːtiji/
je’ds,/jeˀds/
ku,/ku/
pistõ,/pistə/
tuoi,/tuoi/
vabā,/vɑbɑː/
kūoiba,/kuːoibɑ/
Īrajo’ug,/iːrɑjoˀuɡ/
pǭ’mi,/pɒːˀmi/
razā,/rɑzɑː/
mēļ,/meːʎ/
Jālgab,/jɑːlɡɑb/
liepā,/liepɑː/
Austrij,/ɑustrij/
vīmba,/viːmbɑ/
vȯ’lmsõnā,/vɤˀlmsənɑː/
toļ,/toʎ/
novembõr,/novembər/
või,/vəi/
damā,/dɑmɑː/
mȯistli,/mɤistli/
vīrdõg,/viːrdəɡ/
kittõ,/kitːə/
ȭ’gõ,/əːˀɡə/
vīdkimdõz,/viːdkimdəz/
kuolmsadā,/kuolmsɑdɑː/
evangēlium,/evɑnɡeːlium/
lēḑ,/leːɟ/
aņgõrz,/ɑɲɡərz/
kõvīst,/kəviːst/
ažāsõnā,/ɑʒɑːsənɑː/
ä’busk,/æˀbusk/
bībõl,/biːbəl/
rabā,/rɑbɑː/
touvõaigā,/touvəɑiɡɑː/
tšoļk,/t͡ʃoʎk/
je’ngõz,/jeˀnɡəz/
sõ’v,/səˀv/
oudõ,/oudə/
ārga,/ɑːrɡɑ/
līst,/liːst/
īedõ,/iːedə/
lȭtstõ,/ləːtstə/
ni’msõnā,/niˀmsənɑː/
vilkõ,/vilkə/
ve’l,/veˀl/
kimdõ,/kimdə/
ku’bbõ,/kuˀbːə/
pēgal,/peːɡɑl/
pȯrt,/pɤrt/
jǭsõ,/jɒːsə/
ikš,/ikʃ/
pālkali,/pɑːlkɑli/
teib,/teib/
sīpõllōka,/siːpəlːoːkɑ/
drukkõ,/drukːə/
āigal,/ɑːiɡɑl/
kuppõnsēmḑa,/kupːənseːmɟɑ/
kǭv,/kɒːv/
kōp,/koːp/
agānd,/ɑɡɑːnd/
kilgsõ,/kilɡsə/
u’nnõ,/uˀnːə/
nȭŗkõz,/nəːrʲkəz/
vä’g,/væˀɡ/
kinō,/kinoː/
kä’dlabā,/kæˀdlɑbɑː/
ro’v,/roˀv/
Pǟrnov,/pæːrnov/
kastõ,/kɑstə/
laigā,/lɑiɡɑː/
pie’rrõ,/pieˀrːə/
tagā,/tɑɡɑː/
kuostõ,/kuostə/
Īsland,/iːslɑnd/
algõ,/ɑlɡə/
mīeldõ,/miːeldə/
ti’g,/tiˀɡ/
kuolmi,/kuolmi/
sa’m,/sɑˀm/
sēr,/seːr/
võ’ilõ,/vəˀilə/
pū’dõz,/puːˀdəz/
la’z,/lɑˀz/
pǟgiņž,/pæːɡiɲʒ/
jõugõ,/jəuɡə/
aigõ,/ɑiɡə/
palā,/pɑlɑː/
kuldi,/kuldi/
pie’rrõ,/pieˀrːə/
irm,/irm/
va’l,/vɑˀl/
lušti,/luʃti/
pa’ŗ,/pɑˀrʲ/
joutõm,/joutəm/
sižālikki,/siʒɑːlikːi/
skrūodõr,/skruːodər/
jettõ,/jetːə/
sǟrna,/sæːrnɑ/
maigāz,/mɑiɡɑːz/
rištizā,/riʃtizɑː/
i’mmõ,/iˀmːə/
pivāpǟva,/pivɑːpæːvɑ/
ki’zzõ,/kiˀzːə/
piedāg,/piedɑːɡ/
ī’dõkskimdõ,/iːˀdəkskimdə/
vīdõz,/viːdəz/
vǭjastõ,/vɒːjɑstə/
smēḑ,/smeːɟ/
ovār,/ovɑːr/
pǟgiņlu’g,/pæːɡiɲluˀɡ/
karū,/kɑruː/
datīv,/dɑtiːv/
tink,/tink/
mȭk,/məːk/
je’llõ,/jeˀlːə/
vi’l,/viˀl/
sižāli,/siʒɑːli/
nummõrz,/numːərz/
urgõ,/urɡə/
jõ’vvõ,/jəˀvːə/
lä’b,/læˀb/
bǭļa,/bɒːʎɑ/
lītõld,/liːtəld/
ang,/ɑnɡ/
kanā,/kɑnɑː/
kōsta,/koːstɑ/
kast,/kɑst/
rīprok,/riːprok/
kuolmsadāz,/kuolmsɑdɑːz/
nīlba,/niːlbɑ/
kēratiji,/keːrɑtiji/
pizār,/pizɑːr/
tulūks,/tuluːks/
ibūks,/ibuːks/
tī’emizsõnā,/tiːˀemizsənɑː/
tästā,/tæstɑː/
krūogõ,/kruːoɡə/
sulg,/sulɡ/
opātõ,/opɑːtə/
plūm,/pluːm/
tuoisti,/tuoisti/
jutlõks,/jutləks/
eļkõ,/eʎkə/
izāmǭ,/izɑːmɒː/
elatīv,/elɑtiːv/
kim,/kim/
līedõg,/liːedəɡ/
killõ,/kilːə/
kupšā,/kupʃɑː/
Bosnij,/bosnij/
Pǟva,/pæːvɑ/
kõ’urõ,/kəˀurə/
kand,/kɑnd/
vigāli,/viɡɑːli/
kõ’r,/kəˀr/
vabām,/vɑbɑːm/
julgi,/julɡi/
seismõztuoistõnz,/seisməztuoistənz/
vēļa,/veːʎɑ/
kistõ,/kistə/
printsip,/printsip/
kītõ,/kiːtə/
ma’ggõ,/mɑˀɡːə/
rētš,/reːt͡ʃ/
va’nnõ,/vɑˀnːə/
kõuvõ,/kəuvə/
tū’gõpǟva,/tuːˀɡəpæːvɑ/
va’ild,/vɑˀild/
borkõn,/borkən/
Sibīrij,/sibiːrij/
mu’rrõ,/muˀrːə/
kațki,/kɑcki/
lä’bbõ,/læˀbːə/
ka,/kɑ/
pǭŗkimdõ,/pɒːrʲkimdə/
sipšlõ,/sipʃlə/
pūrmaņ,/puːrmɑɲ/
ind,/ind/
so’v,/soˀv/
ke’ržõ,/keˀrʒə/
tūoitõg,/tuːoitəɡ/
Dēņmǭ,/deːɲmɒː/
siepā,/siepɑː/
alfabēt,/ɑlfɑbeːt/
jemīņ,/jemiːɲ/
pīrgal,/piːrɡɑl/
Irē,/ireː/
sīend,/siːend/
ve’rri,/veˀrːi/
Rumāņmǭ,/rumɑːɲmɒː/
va’ŗtõ,/vɑˀrʲtə/
lejā,/lejɑː/
lajā,/lɑjɑː/
no,/no/
vǭ’,/vɒːˀ/
statsij,/stɑtsij/
salāk,/sɑlɑːk/
ta’lk,/tɑˀlk/
kī’l,/kiːˀl/
ulzõ,/ulzə/
verm,/verm/
ikš,/ikʃ/
kiršõmǭŗa,/kirʃəmɒːrʲɑ/
tīepǟva,/tiːepæːvɑ/
siktār,/siktɑːr/
siļg,/siʎɡ/
ku’l,/kuˀl/
jõugõmǭŗa,/jəuɡəmɒːrʲɑ/
a’ltõ,/ɑˀltə/
irīkšõ,/iriːkʃə/
su’g,/suˀɡ/
ažāpū,/ɑʒɑːpuː/
kik,/kik/
mõtsākaits,/mətsɑːkɑits/
pǟlõ,/pæːlə/
ta’bbõ,/tɑˀbːə/
vā’giž,/vɑːˀɡiʒ/
nä’gțõ,/næˀɡcə/
mǭl,/mɒːl/
uldõ,/uldə/
mõlā,/məlɑː/
venkõ,/venkə/
salāj,/sɑlɑːj/
Kūolkananā,/kuːolkɑnɑnɑː/
me’ž,/meˀʒ/
umārz,/umɑːrz/
Mustānum,/mustɑːnum/
tegīž,/teɡiːʒ/
pie’zzõ,/pieˀzːə/
lougli,/louɡli/
jatkõ,/jɑtkə/
algõm,/ɑlɡəm/
kukkõ,/kukːə/
tulkõ,/tulkə/
kūlda,/kuːldɑ/
lūk,/luːk/
suotkõ,/suotkə/
Bulgārij,/bulɡɑːrij/
nõtkāz,/nətkɑːz/
ma’gḑõ,/mɑˀɡɟə/
lakt,/lɑkt/
roudi,/roudi/
sūrmõd,/suːrməd/
pūoga,/puːoɡɑ/
kõuvõ,/kəuvə/
vīž,/viːʒ/
sǭmal,/sɒːmɑl/
sǭtõks,/sɒːtəks/
nuŗm,/nurʲm/
siegās,/sieɡɑːs/
tilā,/tilɑː/
kǭ’dõkskimdõ,/kɒːˀdəkskimdə/
tikkiž,/tikːiʒ/
sūŗit,/suːrʲit/
pan,/pɑn/
pȯ’j,/pɤˀj/
pīertõ,/piːertə/
Ēstimǭ,/eːstimɒː/
rinkõ,/rinkə/
Vāldame’r,/vɑːldɑmeˀr/
pitkittē’ḑ,/pitkitːeːˀɟ/
rīžõ,/riːʒə/
pūtõ,/puːtə/
kuordi,/kuordi/
istōrij,/istoːrij/
uim,/uim/
kardi,/kɑrdi/
la’gdõ,/lɑˀɡdə/
alz,/ɑlz/
äm,/æm/
lȭinagstāiga,/ləːinɑɡstɑːiɡɑ/
pietūks,/pietuːks/
liegā,/lieɡɑː/
kīerlõ,/kiːerlə/
õigi,/əiɡi/
jūokš,/juːokʃ/
sipriki,/sipriki/
mõtsāizānd,/mətsɑːizɑːnd/
mulk,/mulk/
sūoli,/suːoli/
škink,/ʃkink/
pilktõ,/pilktə/
tȭla,/təːlɑ/
nēļatuoistõn,/neːʎɑtuoistən/
ki’r,/kiˀr/
o’unõmǭŗa,/oˀunəmɒːrʲɑ/
piettõ,/pietːə/
pē’ḑõn,/peːˀɟən/
mǭmīez,/mɒːmiːez/
tagānd,/tɑɡɑːnd/
irmõz,/irməz/
vīž,/viːʒ/
gaffõl,/ɡɑfːəl/
tāibaz,/tɑːibɑz/
kuordõ,/kuordə/
alīz,/ɑliːz/
parāz,/pɑrɑːz/
põ’ddõrz,/pəˀdːərz/
jõ’vvõ,/jəˀvːə/
vȯigõ,/vɤiɡə/
lovā,/lovɑː/
Leišmǭ,/leiʃmɒː/
sǟ’lõ,/sæːˀlə/
paistõ,/pɑistə/
kūona,/kuːonɑ/
kīš,/kiːʃ/
kāngaz,/kɑːnɡɑz/
louv,/louv/
eļ,/eʎ/
tǭ’dõ,/tɒːˀdə/
ildīņ,/ildiːɲ/
ä’ggõz,/æˀɡːəz/
seissadā,/seisːɑdɑː/
tȭratõ,/təːrɑtə/
rattõd,/rɑtːəd/
pivākuodā,/pivɑːkuodɑː/
täpīņtõ,/tæpiːɲtə/
vi’l,/viˀl/
rǭstõ,/rɒːstə/
a’bbõnd,/ɑˀbːənd/
kīņḑõl,/kiːɲɟəl/
miljon,/miljon/
ku,/ku/
itkõ,/itkə/
sa’d,/sɑˀd/
ruoikõ,/ruoikə/
istõ,/istə/
nūoŗpǭŗ,/nuːorʲpɒːrʲ/
luoik,/luoik/
pāina,/pɑːinɑ/
pandõks,/pɑndəks/
tsukkõr,/tsukːər/
sõnārǭntõz,/sənɑːrɒːntəz/
āinakerk,/ɑːinɑkerk/
lindõ,/lində/
pī’lgõz,/piːˀlɡəz/
mõgā,/məɡɑː/
sǭra,/sɒːrɑ/
ma,/mɑ/
a’lmi,/ɑˀlmi/
obāz,/obɑːz/
tuoitõ,/tuoitə/
zōigõ,/zɒːiɡə/
le’žgli,/leˀʒɡli/
sidāmli,/sidɑːmli/
piškivīļa,/piʃkiviːʎɑ/
paḑā,/pɑɟɑː/
ǟrmatõ,/æːrmɑtə/
kīela,/kiːelɑ/
krīzdag,/kriːzdɑɡ/
jūomnāiga,/juːomnɑːiɡɑ/
jumāl,/jumɑːl/
paizõ,/pɑizə/
bǭik,/bɒːik/
uḑā,/uɟɑː/
pubā,/pubɑː/
pȯigõ,/pɤiɡə/
loulõ,/loulə/
ta,/tɑ/
aițumāl,/ɑicumɑːl/
mīm,/miːm/
epțõ,/epcə/
mänd,/mænd/
pallõ,/pɑlːə/
tu’ļ,/tuˀʎ/
je’ddõpē’ḑõn,/jeˀdːəpeːˀɟən/
i’ļļiskūol,/iˀʎːiskuːol/
tēg,/teːɡ/
vä’ztõ,/væˀztə/
pīgõz,/piːɡəz/
vālgamǭ,/vɑːlɡɑmɒː/
mie’r,/mieˀr/
rištli,/riʃtli/
kūdsadāz,/kuːdsɑdɑːz/
Itālij,/itɑːlij/
kīņḑõl,/kiːɲɟəl/
ūsõd,/uːsəd/
ī’žki’lliji,/iːˀʒkiˀlːiji/
särg,/særɡ/
kultūr,/kultuːr/
lind,/lind/
pǭțõr,/pɒːcər/
pakānd,/pɑkɑːnd/
spek,/spek/
pūol,/puːol/
je’lsõ,/jeˀlsə/
ouk,/ouk/
bumbīer,/bumbiːer/
iŗāmǭŗa,/irʲɑːmɒːrʲɑ/
tei,/tei/
aigāmǭlõ,/ɑiɡɑːmɒːlə/
tijāld,/tijɑːld/
li’bḑi,/liˀbɟi/
maksā,/mɑksɑː/
kīņḑõlpǟva,/kiːɲɟəlpæːvɑ/
lūotõ,/luːotə/
täudõ,/tæudə/
i’mmõ,/iˀmːə/
līndamašīn,/liːndɑmɑʃiːn/
rōza,/roːzɑ/
āigiņ,/ɑːiɡiɲ/
sa’ddõl,/sɑˀdːəl/
kõ’ddõrz,/kəˀdːərz/
īlma,/iːlmɑ/
pietk,/pietk/
lūod,/luːod/
äp,/æp/
vīțõ,/viːcə/
kǭ’dtuoistõnz,/kɒːˀdtuoistənz/
zirmi,/zirmi/
kaņț,/kɑɲc/
o’v,/oˀv/
mõtlõ,/mətlə/
ūdāigastkū,/uːdɑːiɡɑstkuː/
lī’ekõni’m,/liːˀekəniˀm/
engõl,/enɡəl/
aldõst,/ɑldəst/
rǭibõ,/rɒːibə/
sõnā,/sənɑː/
eļļõ,/eʎːə/
set,/set/
taplõ,/tɑplə/
a’zmõl,/ɑˀzməl/
kūolta,/kuːoltɑ/
katōļusk,/kɑtoːʎusk/
kiužõ,/kiuʒə/
sa’ggõld,/sɑˀɡːəld/
ovāt,/ovɑːt/
vi’r,/viˀr/
sitkõz,/sitkəz/
ij,/ij/
rip,/rip/
rīvõ,/riːvə/
kūlõ,/kuːlə/
ǭ’dõrz,/ɒːˀdərz/
ī’dõkssadā,/iːˀdəksːɑdɑː/
lask,/lɑsk/
kruțk,/kruck/
loļ,/loʎ/
pa’llõ,/pɑˀlːə/
lȭinagizt,/ləːinɑɡizt/
kui,/kui/
ku’bbõ,/kuˀbːə/
kus,/kus/
jūrõ,/juːˀrə/
pappõl,/pɑpːəl/
vȯiti,/vɤiti/
ǟnda,/æːndɑ/
februār,/februɑːr/
rips,/rips/
ku’ddõ,/kuˀdːə/
ku,/ku/
vī’mkū,/viːˀmkuː/
lǭja,/lɒːjɑ/
kurā,/kurɑː/
Kūolkakõlā,/kuːolkɑkəlɑː/
appāina,/ɑpːɑːinɑ/
kǭŗa,/kɒːrʲɑ/
bīlda,/biːldɑ/
tūoimki,/tuːoimki/
mǭkierā,/mɒːkierɑː/
ta’ggi,/tɑˀɡːi/
vast,/vɑst/
mitskimdõ,/mitskimdə/
irgõ,/irɡə/
nȭŗka,/nəːrʲkɑ/
lōlami,/loːlɑmi/
land,/lɑnd/
jutlõ,/jutlə/
Līvõmǭ,/liːvəmɒː/
kimdõz,/kimdəz/
mudā,/mudɑː/
e’ḑḑini’m,/eˀɟːiniˀm/
nǭ’gõ,/nɒːˀɡə/
takā,/tɑkɑː/
madāltõ,/mɑdɑːltə/
kierdi,/kierdi/
nädīļ,/nædiːʎ/
kāndla,/kɑːndlɑ/
prepozītsijõ,/prepoziːtsijə/
kaimkuodā,/kɑimkuodɑː/
tīerat,/tiːerɑt/
kakšsadā,/kɑkʃsɑdɑː/
vǟ’rõd,/væːˀrəd/
immõrtõ,/imːərtə/
kēja,/keːjɑ/
ul,/ul/
kengõ,/kenɡə/
pu’ggõ,/puˀɡːə/
kȭr,/kəːr/
jegāikš,/jeɡɑːikʃ/
vabā,/vɑbɑː/
kazātõ,/kɑzɑːtə/
kukkõr,/kukːər/
li’bḑi,/liˀbɟi/
lõks,/ləks/
kontsert,/kontsert/
kǭrand,/kɒːrɑnd/
limā,/limɑː/
kuigid,/kuiɡid/
vannõ,/vɑnːə/
jǭra,/jɒːrɑ/
kaimõ,/kɑimə/
võttõ,/vətːə/
jālgab,/jɑːlɡɑb/
rabā,/rɑbɑː/
jūoji,/juːoji/
tutkām,/tutkɑːm/
jarā,/jɑrɑː/
kuo’žžõ,/kuoˀʒːə/
aim,/ɑim/
sīli,/siːli/
vǭļikšiji,/vɒːʎikʃiji/
rȭskõ,/rəːskə/
brūokst,/bruːokst/
tūorõz,/tuːorəz/
vaņšti,/vɑɲʃti/
tēgal,/teːɡɑl/
tä’v,/tæˀv/
kabāt,/kɑbɑːt/
Frantsij,/frɑntsij/
kõzātõ,/kəzɑːtə/
kīš,/kiːʃ/
kunā,/kunɑː/
lǭ’nõz,/lɒːˀnəz/
salātõ,/sɑlɑːtə/
nǟlgastõ,/næːlɡɑstə/
lubā,/lubɑː/
immõr,/imːər/
nustõ,/nustə/
kǭņtš,/kɒːɲt͡ʃ/
kukki,/kukːi/
āltar,/ɑːltɑr/
mǭ,/mɒː/
latǟrn,/lɑtæːrn/
nūškõ,/nuːʃkə/
seismõz,/seisməz/
a’lli,/ɑˀlːi/
midāgõd,/midɑːɡəd/
smagā,/smɑɡɑː/
usk,/usk/
vȯdā,/vɤdɑː/
sä’dgõz,/sæˀdɡəz/
inesīv,/inesiːv/
nīlba,/niːlbɑ/
kǭ’dõkstuoistõnz,/kɒːˀdəkstuoistənz/
li’ggõ,/liˀɡːə/
kalā,/kɑlɑː/
õ’bbi,/əˀbːi/
pē’gõz,/peːˀɡəz/
tarmõ,/tɑrmə/
va’il,/vɑˀil/
ikštuoistõn,/ikʃtuoistən/
vȯi,/vɤi/
kengmõd,/kenɡməd/
nä,/næ/
vȯ’ŗki,/vɤˀrʲki/
strepīd,/strepiːd/
lieppõ,/liepːə/
bīskop,/biːskop/
radā,/rɑdɑː/
piḑīm,/piɟiːm/
līedõg,/liːedəɡ/
munādkuoț,/munɑːdkuoc/
akkõ,/ɑkːə/
täs,/tæs/
kouv,/kouv/
rī’j,/riːˀj/
rīț,/riːc/
pūgõ,/puːɡə/
izānd,/izɑːnd/
pǟva,/pæːvɑ/
lastā,/lɑstɑː/
brīõz,/briːəz/
dūrbal,/duːrbɑl/
azūmnikā,/ɑzuːmnikɑː/
lǟtšõz,/læːt͡ʃəz/
neitst,/neitst/
īe,/iːe/
vīžkimdõ,/viːʒkimdə/
kǭla,/kɒːlɑ/
ānkaŗ,/ɑːnkɑrʲ/
pakkõ,/pɑkːə/
povār,/povɑːr/
tūrgõz,/tuːrɡəz/
vald,/vɑld/
lūdõ,/luːdə/
nētša,/neːt͡ʃɑ/
sižāli,/siʒɑːli/
vaksā,/vɑksɑː/
mȯ’jjõ,/mɤˀjːə/
nēļakimdõz,/neːʎɑkimdəz/
vaŗīkš,/vɑrʲiːkʃ/
likkõ,/likːə/
skrõuv,/skrəuv/
Rū’nõ,/ruːˀnə/
kuorrõl,/kuorːəl/
kilgstõ,/kilɡstə/
kūolõm,/kuːoləm/
ve’žži,/veˀʒːi/
pī’ldzi,/piːˀldzi/
rištjemā,/riʃtjemɑː/
mū,/muː/
kīetõ,/kiːetə/
gadāg,/ɡɑdɑːɡ/
sūormõks,/suːorməks/
sǭmaltõ,/sɒːmɑltə/
lask,/lɑsk/
vīps,/viːps/
zäp,/zæp/
vāldiž,/vɑːldiʒ/
īņõz,/iːɲəz/
īeīr,/iːeiːr/
pūolīe,/puːoliːe/
lāmbaz,/lɑːmbɑz/
and,/ɑnd/
lǭ’gstõ,/lɒːˀɡstə/
sieldõ,/sieldə/
ņäpā,/ɲæpɑː/
lu’mmi,/luˀmːi/
koks,/koks/
kaš,/kɑʃ/
lakād,/lɑkɑːd/
sa’gdõ,/sɑˀɡdə/
vagāŗ,/vɑɡɑːrʲ/
jakt,/jɑkt/
nanāǭ’rõn,/nɑnɑːɒːˀrən/
laitõ,/lɑitə/
rǭntõz,/rɒːntəz/
nukkõr,/nukːər/
tuoistõnz,/tuoistənz/
joutõmläpš,/joutəmlæpʃ/
vǭ’dõr,/vɒːˀdər/
arāgõz,/ɑrɑːɡəz/
sadāz,/sɑdɑːz/
pǟldõ,/pæːldə/
pīla,/piːlɑ/
salā,/sɑlɑː/
svinā,/svinɑː/
sumār,/sumɑːr/
pe’rri,/peˀrːi/
kǟ’tõ,/kæːˀtə/
appõnrok,/ɑpːənrok/
ke’ž,/keˀʒ/
riek,/riek/
ļäpā,/ʎæpɑː/
värb,/værb/
äbī,/æbiː/
sūrslõ,/suːrslə/
āita,/ɑːitɑ/
kūdtuoistõnz,/kuːdtuoistənz/
pīk,/piːk/
teļļõ,/teʎːə/
Sǟnag,/sæːnɑɡ/
sittõ,/sitːə/
rikūz,/rikuːz/
kīeldõ,/kiːeldə/
vä’ggi,/væˀɡːi/
lē’ḑ,/leːˀɟ/
rīț,/riːc/
ī’dõkskimdõz,/iːˀdəkskimdəz/
seistuoistõnz,/seistuoistənz/
azūmsõnā,/ɑzuːmsənɑː/
rūoiska,/ruːoiskɑ/
patli,/pɑtli/
oksnõ,/oksnə/
sūrli,/suːrli/
vizās,/vizɑːs/
va’llõ,/vɑˀlːə/
irdi,/irdi/
kärp,/kærp/
kabāl,/kɑbɑːl/
irg,/irɡ/
polākõz,/polɑːkəz/
rujā,/rujɑː/
ouki,/ouki/
lǭņtš,/lɒːɲt͡ʃ/
pi’ds,/piˀds/
sīņõ,/siːɲə/
e’ḑḑi,/eˀɟːi/
i’zt,/iˀzt/
ī’t,/iːˀt/
katkõ,/kɑtkə/
Jeime’r,/jeimeˀr/
pōna,/poːnɑ/
pīkstõ,/piːkstə/
pīerõ,/piːerə/
u’mmitsõnā,/uˀmːitsənɑː/
vīnõmǭŗa,/viːnəmɒːrʲɑ/
ma’gḑi,/mɑˀɡɟi/
vȯ’zzõ,/vɤˀzːə/
virgõ,/virɡə/
maitsõ,/mɑitsə/
vizā,/vizɑː/
a’m,/ɑˀm/
o’vstõd,/oˀvstəd/
i’lzõ,/iˀlzə/
brõuvõ,/brəuvə/
kǟrani,/kæːrɑni/
joudõ,/joudə/
tšūrtša,/t͡ʃuːrt͡ʃɑ/
pūmpar,/puːmpɑr/
tubāpēļi,/tubɑːpeːʎi/
ve’ržõ,/veˀrʒə/
mõtsāsigā,/mətsɑːsiɡɑː/
lu’ggõ,/luˀɡːə/
u’ņ,/uˀɲ/
r,/r/
tēj,/teːj/
mašīn,/mɑʃiːn/
kie’v,/kieˀv/
tõ’v,/təˀv/
kittõb,/kitːəb/
o’vstõd,/oˀvstəd/
kūkēra,/kuːkeːrɑ/
ku’ž,/kuˀʒ/
mittõ,/mitːə/
lu’gsõnā,/luˀɡsənɑː/
kǟ’dõ,/kæːˀdə/
mäng,/mænɡ/
pārmaz,/pɑːrmɑz/
eitõ,/eitə/
rǭgõz,/rɒːɡəz/
āigast,/ɑːiɡɑst/
oppõr,/opːər/
ykš,/ykʃ/
vie’nnõ,/vieˀnːə/
ī’ž,/iːˀʒ/
viļt,/viʎt/
immõr,/imːər/
nujā,/nujɑː/
si’zzõl,/siˀzːəl/
kirt,/kirt/
alīz,/ɑliːz/
ka’ggõl,/kɑˀɡːəl/
pūŗaz,/puːrʲɑz/
mūnda,/muːndɑ/
tierōda,/tieroːdɑ/
pärsōn,/pærsoːn/
tī’kõ,/tiːˀkə/
le’bbõ,/leˀbːə/
je’l,/jeˀl/
vȯidõ,/vɤidə/
Krī’evõmǭ,/kriːˀevəmɒː/
ve’ž,/veˀʒ/
pǭ’dõz,/pɒːˀdəz/
kȭidaz,/kəːidɑz/
tū’ontõ,/tuːˀontə/
jǭlõks,/jɒːləks/
immõr,/imːər/
rīpõ,/riːpə/
rīsõd,/riːsəd/
tsīļ,/tsiːʎ/
vastālovā,/vɑstɑːlovɑː/
tǟ’tõ,/tæːˀtə/
sugā,/suɡɑː/
tokš,/tokʃ/
kīņḑõljālga,/kiːɲɟəljɑːlɡɑ/
pi’ddõ,/piˀdːə/
a’b,/ɑˀb/
tagāmūpõ,/tɑɡɑːmuːpə/
sǟlga,/sæːlɡɑ/
närv,/nærv/
a’llitas,/ɑˀlːitɑs/
nīņ,/niːɲ/
pǟvaļikki,/pæːvɑʎikːi/
sõzār,/səzɑːr/
tagānd,/tɑɡɑːnd/
plīț,/pliːc/
nī’em,/niːˀem/
kǭ’dõkstuoistõn,/kɒːˀdəkstuoistən/
a’ž,/ɑˀʒ/
āigast,/ɑːiɡɑst/
ǟrma,/æːrmɑ/
ne’ikuine’i,/neˀikuineˀi/
täutõ,/tæutə/
mēg,/meːɡ/
vīț,/viːc/
sīlda,/siːldɑ/
Amērik,/ɑmeːrik/
kaitsõ,/kɑitsə/
loulõ,/loulə/
painõ,/pɑinə/
pie’rrõ,/pieˀrːə/
rīnda,/riːndɑ/
sēji,/seːji/
okš,/okʃ/
mǭŗa,/mɒːrʲɑ/
je’ddõ,/jeˀdːə/
jõbā,/jəbɑː/
tuoit,/tuoit/
vȯrā,/vɤrɑː/
uļļi,/uʎːi/
īlma,/iːlmɑ/
sva’rrõ,/svɑˀrːə/
madāli,/mɑdɑːli/
ēriņ,/eːriɲ/
kīndaz,/kiːndɑz/
tīetõ,/tiːetə/
gārban,/ɡɑːrbɑn/
ilā,/ilɑː/
läpš,/læpʃ/
i’ggi,/iˀɡːi/
veis,/veis/
sūol,/suːol/
kamār,/kɑmɑːr/
tǭ’mi,/tɒːˀmi/
Norvēgij,/norveːɡij/
kȭlbatõ,/kəːlbɑtə/
būmbal,/buːmbɑl/
paŗī,/pɑrʲiː/
va’ilõ,/vɑˀilə/
sinā,/sinɑː/
nemē,/nemeː/
kuoț,/kuoc/
pūol,/puːol/
va’l,/vɑˀl/
vigā,/viɡɑː/
a’bbõrz,/ɑˀbːərz/
pitkā,/pitkɑː/
va’nliki,/vɑˀnliki/
vǭ’jli,/vɒːˀjli/
e’gļi,/eˀɡʎi/
Pūoļmǭ,/puːoʎmɒː/
nabā,/nɑbɑː/
tomāt,/tomɑːt/
ku’ddõ,/kuˀdːə/
vārbaz,/vɑːrbɑz/
sušā,/suʃɑː/
lapsttarā,/lɑpstːɑrɑː/
nõ’ddõr,/nəˀdːər/
kīndõr,/kiːndər/
piški,/piʃki/
tieud,/tieud/
kaptēn,/kɑpteːn/
ablatīv,/ɑblɑtiːv/
aktsent,/ɑktsent/
rõkāndiji,/rəkɑːndiji/
