word,transcription
rūod,ˈruːod
rõkāndõ,ˈrɯkɑːndə
rūoŗ,ˈruːorʲ
rōza,ˈroːzɑ
Rū’nõ,ˈruːˀnə
Rūotšmǭ,ˈruːot͡ʃˌmɒː
rūtlimi,ˈruːtlimi
rū’tš,ˈruːˀt͡ʃ
Ŗ,rʲ
rȭm,ˈrɯːm
sa,ˈsɑ
ruzū,ˈruzuː
s,s
sa’bbõr,ˈsɑˀbːər
sadāz,ˈsɑdɑːz
sadā,ˈsɑdɑː
rūoiska,ˈruːoiskɑ
sa’gdit,ˈsɑˀɡdit
rūogõz,ˈruːoɡəz
sa’gdõ,ˈsɑˀɡdə
salā,ˈsɑlɑː
salā,ˈsɑlɑː
salāk,ˈsɑlɑːk
sa’d,ˈsɑˀd
salātõ,ˈsɑlɑːtə
salātõd,ˈsɑlɑːtəd
samā,ˈsɑmɑː
sa’lli,ˈsɑˀlːi
sa’m,ˈsɑˀm
sangdõ,ˈsɑnɡdə
sāina,ˈsɑːinɑ
sa’ddõ,ˈsɑˀdːə
sa’ddõ,ˈsɑˀdːə
sä,ˈsæ
särg,ˈsærɡ
salāj,ˈsɑlɑːj
sǟdlõ,ˈsæːdlə
sǟdõ,ˈsæːdə
sǟ’l,ˈsæːˀl
sǟ’ld,ˈsæːˀld
sǟ’lõ,ˈsæːˀlə
Saksāmǭ,ˈsɑksɑːˌmɒː
sǟrna,ˈsæːrnɑ
se,ˈse
seiskimdõ,ˈseisˌkimdə
seiskimdõz,ˈseisˌkimdəz
seismi,ˈseismi
seis,ˈseis
salāndõ,ˈsɑlɑːndə
seissadā,ˈseisˌsɑdɑː
seistuoistõn,ˈseisˌtuoistən
seistuoistõnz,ˈseisˌtuoistənz
seļtš,ˈseʎt͡ʃ
seissadāz,ˈseisˌsɑdɑːz
septembõr,ˈseptembər
Serbij,ˈserbij
serk,ˈserk
setkimdõ,ˈsetˌkimdə
sēji,ˈseːji
sēmḑa,ˈseːmɟɑ
sēņ,ˈseːɲ
set,ˈset
set,ˈset
set,ˈset
Sibīrij,ˈsibiːrij
sidām,ˈsidɑːm
sēr,ˈseːr
sidāmli,ˈsidɑːmli
sē’ršõ,ˈseːˀrʃə
sidāmõl,ˈsidɑːməl
si’ddõ,ˈsiˀdːə
siḑīmsõnā,ˈsiɟiːmˌsɯnɑː
siegās,ˈsieɡɑːs
sieldõ,ˈsieldə
sieldõ,ˈsieldə
sie’ggõ,ˈsieˀɡːə
sie’ggõ,ˈsieˀɡːə
siepā,ˈsiepɑː
sigā,ˈsiɡɑː
si’ggõ,ˈsiˀɡːə
si’gž,ˈsiˀɡʒ
sigāvȯzā,ˈsiɡɑːˌvɤzɑː
si’gžkū,ˈsiˀɡʒˌkuː
siktār,ˈsiktɑːr
silāstõ,ˈsilɑːstə
si’ļ,ˈsiˀʎ
siļg,ˈsiʎɡ
si’ldzi,ˈsiˀldzi
siļgõ,ˈsiʎɡə
seismõz,ˈseisməz
sinā,ˈsinɑː
sintõ,ˈsintə
si’ņņi,ˈsiˀɲːi
sipā,ˈsipɑː
sindõ,ˈsində
sipriki,ˈsipriki
sipšlõ,ˈsipʃlə
siļk,ˈsiʎk
siskõ,ˈsiskə
sitkõz,ˈsitkəz
sitā,ˈsitɑː
sittõ,ˈsitːə
sittõ,ˈsitːə
si’z,ˈsiˀz
si’zzõl,ˈsiˀzːəl
si’zzõl,ˈsiˀzːəl
sizāl,ˈsizɑːl
sizāl,ˈsizɑːl
si’ž,ˈsiˀʒ
sizāld,ˈsizɑːld
sizāld,ˈsizɑːld
sižāli,ˈsiʒɑːli
sižāli,ˈsiʒɑːli
sižālikki,ˈsiʒɑːlikːi
sī,ˈsiː
sī’ḑšt,ˈsiːˀɟʃt
sī’ḑõ,ˈsiːˀɟə
sīedõ,ˈsiːedə
sīekõrd,ˈsiːeˌkɯrd
sī’ḑš,ˈsiːˀɟʃ
sīemgõz,ˈsiːemɡəz
sīemi,ˈsiːemi
sīemnāiga,ˈsiːemnˌɑːiɡɑ
sīemt,ˈsiːemt
sīestõ,ˈsiːestə
sīestõ,ˈsiːestə
sīepierāst,ˈsiːeˌpierɑːst
sīetõ,ˈsiːetə
sīetõ,ˈsiːetə
sīend,ˈsiːend
sīend,ˈsiːend
seļļi,ˈseʎːi
sīgõz,ˈsiːɡəz
sīezõr,ˈsiːezər
Sīkrõg,ˈsiːkrəɡ
sīlda,ˈsiːldɑ
sīnõ,ˈsiːnə
sīņõ,ˈsiːɲə
sīlma,ˈsiːlmɑ
sīņõ-tǟnõ,ˈsiːɲəˌtæːnə
sīpõllōka,ˈsiːpəlˌloːkɑ
skrõuv,ˈskrɯuv
skrīvõr,ˈskriːvər
sīpõl,ˈsiːpəl
skūol,ˈskuːol
skrūodõr,ˈskruːodər
sīli,ˈsiːli
sogā,ˈsoɡɑː
smagā,ˈsmɑɡɑː
slikțõ,ˈslikcə
so’ugdõ,ˈsoˀuɡdə
Slovēnij,ˈsloveːnij
smēḑ,ˈsmeːɟ
so’v,ˈsoˀv
sovā,ˈsovɑː
so’vtõ,ˈsoˀvtə
sǭdõ,ˈsɒːdə
sǭmaltõ,ˈsɒːmɑltə
sǭņ,ˈsɒːɲ
sǭja,ˈsɒːjɑ
sǭmal,ˈsɒːmɑl
sōna,ˈsoːnɑ
sǭpkõz,ˈsɒːpkəz
sǭra,ˈsɒːrɑ
Sǭrmǭ,ˈsɒːrˌmɒː
sõbrā,ˈsɯbrɑː
sõ’ggõl,ˈsɯˀɡːəl
sõ’ggõl,ˈsɯˀɡːəl
sǭtõks,ˈsɒːtəks
sǭņõ,ˈsɒːɲə
sǭtõ,ˈsɒːtə
sõnāvīļa,ˈsɯnɑːˌviːʎɑ
sõstār,ˈsɯstɑːr
sõ’vpivād,ˈsɯˀvˌpivɑːd
seismõztuoistõnz,ˈseisməzˌtuoistənz
Sǟnag,ˈsæːnɑɡ
sõzār,ˈsɯzɑːr
sȭrmõz,ˈsɯːrməz
Spāņ,ˈspɑːɲ
Spāņmǭ,ˈspɑːɲˌmɒː
spek,ˈspek
spīegiļ,ˈspiːeɡiʎ
spleiš,ˈspleiʃ
spūok,ˈspuːok
spūoļ,ˈspuːoʎ
sõidõ,ˈsɯidə
stǭdõ,ˈstɒːdə
sõnā,ˈsɯnɑː
strǭdõ,ˈstrɒːdə
student,ˈstudent
sõitõ,ˈsɯitə
stuņḑ,ˈstuɲɟ
su’dmaļ,ˈsuˀdmɑʎ
sugā,ˈsuɡɑː
su’ggõ,ˈsuˀɡːə
su’ggõ,ˈsuˀɡːə
su’ggõ,ˈsuˀɡːə
sugīd,ˈsuɡiːd
su’gli,ˈsuˀɡli
sõnārǭntõz,ˈsɯnɑːˌrɒːntəz
sulā,ˈsulɑː
sulātõ,ˈsulɑːtə
sulg,ˈsulɡ
su’lli,ˈsuˀlːi
sõ’gļõ,ˈsɯˀɡʎə
suodā,ˈsuodɑː
sumār,ˈsumɑːr
su’llõ,ˈsuˀlːə
sušā,ˈsuʃɑː
su’ž,ˈsuˀʒ
su’g,ˈsuˀɡ
su’g,ˈsuˀɡ
sūkõl,ˈsuːkəl
sūo,ˈsuːo
suoŗm,ˈsuorʲm
sūoli,ˈsuːoli
sūoļ,ˈsuːoʎ
sūolõ,ˈsuːolə
sūolõ,ˈsuːolə
sūomli,ˈsuːomli
Sūomõmǭ,ˈsuːoməˌmɒː
sūoņ,ˈsuːoɲ
sūormõks,ˈsuːorməks
sūr,ˈsuːr
sūrkak,ˈsuːrˌkɑk
sūoŗ,ˈsuːorʲ
suotkõ,ˈsuotkə
sūrli,ˈsuːrli
sva’rrõ,ˈsvɑˀrːə
svinā,ˈsvinɑː
šilt,ˈʃilt
škērõd,ˈʃkeːrəd
š,ʃ
škink,ˈʃkink
šlūik,ˈʃluːik
t,t̪
sūŗit,ˈsuːrʲit
tabātõ,ˈtɑbɑːtə
ta,ˈtɑ
tagā,ˈtɑɡɑː
tagā,ˈtɑɡɑː
ta’bbõ,ˈtɑˀbːə
sūrslõ,ˈsuːrslə
tagāmūpõ,ˈtɑɡɑːˌmuːpə
tagān,ˈtɑɡɑːn
tagān,ˈtɑɡɑːn
tagānd,ˈtɑɡɑːnd
tagānd,ˈtɑɡɑːnd
ta’ggi,ˈtɑˀɡːi
ta’ggi,ˈtɑˀɡːi
taibõdakš,ˈtɑibəˌdɑkʃ
taim,ˈtɑim
tajā,ˈtɑjɑː
takā,ˈtɑkɑː
ta’l,ˈtɑˀl
taļ,ˈtɑʎ
ta’lk,ˈtɑˀlk
tapārtõ,ˈtɑpɑːrtə
tappõ,ˈtɑpːə
taplõ,ˈtɑplə
Šveits,ˈʃveits
tarāb,ˈtɑrɑːb
taļšpivād,ˈtɑʎʃˌpivɑːd
ta’ggõ,ˈtɑˀɡːə
tabā,ˈtɑbɑː
tazā,ˈtɑzɑː
ta’zzi,ˈtɑˀzːi
tā’giž,ˈtɑːˀɡiʒ
tabār,ˈtɑbɑːr
tārpali,ˈtɑːrpɑli
tas,ˈtɑs
tämā,ˈtæmɑː
tä’mīezõ,ˈtæˀmˌiːezə
tämpõ,ˈtæmpə
täpīņtõ,ˈtæpiːɲtə
täs,ˈtæs
tästā,ˈtæstɑː
täsā,ˈtæsɑː
tarā,ˈtɑrɑː
täuž,ˈtæuʒ
täuž,ˈtæuʒ
tä’v,ˈtæˀv
tǟ’dõks,ˈtæːˀdəks
te’b,ˈteˀb
tǟ’tõ,ˈtæːˀtə
te’ddõr,ˈteˀdːər
tazāntõ,ˈtɑzɑːntə
teib,ˈteib
tarīļ,ˈtɑriːʎ
teļļõ,ˈteʎːə
testament,ˈtestɑˌment
tēg,ˈteːɡ
tē’ḑ,ˈteːˀɟ
tēj,ˈteːj
tēgal,ˈteːɡɑl
täm,ˈtæm
tä’m,ˈtæˀm
täudõ,ˈtæudə
täudõ,ˈtæudə
tiegāndõks,ˈtieɡɑːndəks
tienāndõks,ˈtienɑːndəks
tie’nnõ,ˈtieˀnːə
tienū,ˈtienuː
tierāb,ˈtierɑːb
tēriņtõ,ˈteːriɲtə
tierāvīļa,ˈtierɑːˌviːʎɑ
tei,ˈtei
tei,ˈtei
tieudmīez,ˈtieudˌmiːez
tēriņtš,ˈteːriɲt͡ʃ
tierōda,ˈtieˌroːdɑ
ti’gtõ,ˈtiˀɡtə
tijā,ˈtijɑː
tijāld,ˈtijɑːld
tikā,ˈtikɑː
tilā,ˈtilɑː
tilbrēḑig,ˈtilˌbreːɟiɡ
tilkõ,ˈtilkə
tinā,ˈtinɑː
tink,ˈtink
tint,ˈtint
tidār,ˈtidɑːr
Tirkmǭ,ˈtirkˌmɒː
tībõz,ˈtiːbəz
ti’g,ˈtiˀɡ
ti’g,ˈtiˀɡ
ti’g,ˈtiˀɡ
tī’edõ,ˈtiːˀedə
tī’emizsõnā,ˈtiːˀemizˌsɯnɑː
tīepǟva,ˈtiːeˌpæːvɑ
tīera,ˈtiːerɑ
tīera,ˈtiːerɑ
tīerat,ˈtiːerɑt
tīe,ˈtiːe
tīetēji,ˈtiːeˌteːji
tieud,ˈtieud
tieud,ˈtieud
tīetõ,ˈtiːetə
tīkõ,ˈtiːkə
tī’kõ,ˈtiːˀkə
tīlka,ˈtiːlkɑ
torī,ˈtoriː
touvõaigā,ˈtouvəˌɑiɡɑː
touzõ,ˈtouzə
tikkiž,ˈtikːiʒ
tǭ’dõ,ˈtɒːˀdə
to’vvõ,ˈtoˀvːə
tǭla,ˈtɒːlɑ
tǭ’mi,ˈtɒːˀmi
tōvaz,ˈtoːvɑz
tokš,ˈtokʃ
tõmbõ,ˈtɯmbə
ti’gmõd,ˈtiˀɡməd
tī’edõz,ˈtiːˀedəz
tõ’rmõz,ˈtɯˀrməz
tõurõz,ˈtɯurəz
tȭla,ˈtɯːlɑ
tȭlpa,ˈtɯːlpɑ
tȭlza,ˈtɯːlzɑ
tȭra,ˈtɯːrɑ
tȭratõ,ˈtɯːrɑtə
tȭrõks,ˈtɯːrəks
tõuk,ˈtɯuk
tsepļā,ˈtsepʎɑː
tsirp,ˈtsirp
toļ,ˈtoʎ
toļ,ˈtoʎ
toļ,ˈtoʎ
Tsībõrmǭ,ˈtsiːbərˌmɒː
tsukkõr,ˈtsukːər
tšoļk,ˈt͡ʃoʎk
tubā,ˈtubɑː
tubāe’ḑḑi,ˈtubɑːˌeˀɟːi
tubāpēļi,ˈtubɑːˌpeːʎi
tukkõ,ˈtukːə
tu’lbi,ˈtuˀlbi
tu’lbi,ˈtuˀlbi
tulk,ˈtulk
tulūks,ˈtuluːks
tšūrtša,ˈt͡ʃuːrt͡ʃɑ
tu’ļ,ˈtuˀʎ
tu’ļļi,ˈtuˀʎːi
tu’ļļi,ˈtuˀʎːi
tundõ,ˈtundə
tuņšlõ,ˈtuɲʃlə
tõ’v,ˈtɯˀv
tuoi,ˈtuoi
tuoi,ˈtuoi
tuoi,ˈtuoi
tuoimiji,ˈtuoimiji
tuoisti,ˈtuoisti
tuoistõn,ˈtuoistən
tuoistõnz,ˈtuoistənz
tuoit,ˈtuoit
tõitõ,ˈtɯitə
tuoitõ,ˈtuoitə
tõvā,ˈtɯvɑː
tus,ˈtus
tõitõks,ˈtɯitəks
tū’gõpǟva,ˈtuːˀɡəˌpæːvɑ
tūima,ˈtuːimɑ
tūlda,ˈtuːldɑ
tūldõ,ˈtuːldə
tūldõ,ˈtuːldə
tsīļ,ˈtsiːʎ
tūļi,ˈtuːʎi
tūļ,ˈtuːʎ
tulkõ,ˈtulkə
tū’oigõz,ˈtuːˀoiɡəz
tūoitõg,ˈtuːoitəɡ
Tukāmǭ,ˈtukɑːˌmɒː
tū’ontõ,ˈtuːˀontə
tū’ontõz,ˈtuːˀontəz
tūoimki,ˈtuːoimki
tūrgõz,ˈtuːrɡəz
tūoņ,ˈtuːoɲ
tūrska,ˈtuːrskɑ
ț,c
Ț,c
u’d,ˈuˀd
u,u
uḑā,ˈuɟɑː
uid,ˈuid
tūorõz,ˈtuːorəz
uikõ,ˈuikə
uim,ˈuim
tutkām,ˈtutkɑːm
uktõ,ˈuktə
ulātõ,ˈulɑːtə
ul,ˈul
uldõ,ˈuldə
ullõ,ˈulːə
u’llõ,ˈuˀlːə
ulzāndaji,ˈulzˌɑːndɑji
uļļi,ˈuʎːi
u’m,ˈuˀm
ukš,ˈukʃ
umāl,ˈumɑːl
umbliji,ˈumbliji
umārz,ˈumɑːrz
umblõ,ˈumblə
u’mmi,ˈuˀmːi
u’mmitsõnā,ˈuˀmːitˌsɯnɑː
un,ˈun
tū’oḑõ,ˈtuːˀoɟə
u’nnõ,ˈuˀnːə
udār,ˈudɑːr
u’ņ,ˈuˀɲ
u’ņņi,ˈuˀɲːi
urgõ,ˈurɡə
Ungārmǭ,ˈunɡɑːrˌmɒː
upāndõ,ˈupɑːndə
ū,uː
ūdāigast kū,ˈuːdˌɑːiɡɑstˌkuː
ūdõ,ˈuːdə
ūdõ,ˈuːdə
ū’dõ,ˈuːˀdə
ū’kšõ,ˈuːˀkʃə
uttõ,ˈutːə
ūļ,ˈuːʎ
ūnd,ˈuːnd
ūnd,ˈuːnd
ūolõ,ˈuːolə
ūoļ,ˈuːoʎ
ū’oļmõz,ˈuːˀoʎməz
ūomõg,ˈuːoməɡ
ūoņdžõl,ˈuːoɲdʒəl
ulzõ,ˈulzə
uskõ,ˈuskə
uskõ,ˈuskə
ūrga,ˈuːrɡɑ
ūrma,ˈuːrmɑ
ūsõd,ˈuːsəd
ūška,ˈuːʃkɑ
umbõ,ˈumbə
ūž,ˈuːʒ
ükš,ykʃ
Ūžkilā,ˈuːʒˌkilɑː
vabā,ˈvɑbɑː
vabā,ˈvɑbɑː
vadā,ˈvɑdɑː
v,v
va’dmõl,ˈvɑˀdməl
va’dmõl,ˈvɑˀdməl
va’g,ˈvɑˀɡ
vagā,ˈvɑɡɑː
vagā,ˈvɑɡɑː
va’gtõ,ˈvɑˀɡtə
ūdstõ,ˈuːdstə
ūdstõ,ˈuːdstə
ūdstõ,ˈuːdstə
vai’dlõ,ˈvɑiˀdlə
va’idõ,ˈvɑˀidə
ūm,ˈuːm
va’il,ˈvɑˀil
va’ilõ,ˈvɑˀilə
va’ild,ˈvɑˀild
urīkšõ,ˈuriːkʃə
va’it,ˈvɑˀit
va’it,ˈvɑˀit
va’itõ,ˈvɑˀitə
va’itõ,ˈvɑˀitə
va’itõ,ˈvɑˀitə
vajāg,ˈvɑjɑːɡ
vaigā,ˈvɑiɡɑː
vaigā,ˈvɑiɡɑː
vakā,ˈvɑkɑː
vagāŗ,ˈvɑɡɑːrʲ
vakțõ,ˈvɑkcə
vald,ˈvɑld
valdõ,ˈvɑldə
valdõ,ˈvɑldə
valdõ,ˈvɑldə
valktõ,ˈvɑlktə
va’llõ,ˈvɑˀlːə
va’llõ,ˈvɑˀlːə
va’llõ,ˈvɑˀlːə
vabām,ˈvɑbɑːm
vaļmõstõ,ˈvɑʎməstə
vaļmõz,ˈvɑʎməz
vanāǟma,ˈvɑnɑːˌæːmɑ
vanātǭți,ˈvɑnɑːˌtɒːci
va’jjõ,ˈvɑˀjːə
va’nbõ,ˈvɑˀnbə
va’nbizt,ˈvɑˀnbizt
vaņšti,ˈvɑɲʃti
va’imi,ˈvɑˀimi
vaps,ˈvɑps
varāld,ˈvɑrɑːld
varāz,ˈvɑrɑːz
vaņțlõ,ˈvɑɲclə
vaim,ˈvɑim
vaŗīkš,ˈvɑrʲiːkʃ
va’ŗtõ,ˈvɑˀrʲtə
va’ŗtõ,ˈvɑˀrʲtə
vastālovā,ˈvɑstɑːlovɑː
vast,ˈvɑst
vastātõ,ˈvɑstɑːtə
vastõ,ˈvɑstə
vastõ,ˈvɑstə
vastõ,ˈvɑstə
vastõ,ˈvɑstə
vastūks,ˈvɑstuːks
vašk,ˈvɑʃk
vaški,ˈvɑʃki
vatsā,ˈvɑtsɑː
vazār,ˈvɑzɑːr
vā’giž,ˈvɑːˀɡiʒ
vālda,ˈvɑːldɑ
vālda,ˈvɑːldɑ
Vālda me’r,ˈvɑːldɑˌmeˀr
Vāldakrī’evmǭ,ˈvɑːldɑˌkriːˀevˌmɒː
vāina,ˈvɑːinɑ
vāldiņ,ˈvɑːldiɲ
vāldiņ,ˈvɑːldiɲ
va’l,ˈvɑˀl
va’l,ˈvɑˀl
vāldiž,ˈvɑːldiʒ
vāņka,ˈvɑːɲkɑ
vārbaz,ˈvɑːrbɑz
vārza,ˈvɑːrzɑ
vä’ggi,ˈvæˀɡːi
vanā,ˈvɑnɑː
vändõ,ˈvændə
vā’ški,ˈvɑːˀʃki
vǟ’grõ,ˈvæːˀɡrə
vǟ’rõd,ˈvæːˀrəd
värb,ˈværb
veis,ˈveis
veitõ,ˈveitə
veitõmtõ,ˈveitəmtə
ve’jjõ,ˈveˀjːə
vaŗž,ˈvɑrʲʒ
ve’ļ,ˈveˀʎ
ve’l,ˈveˀl
venkõ,ˈvenkə
venk,ˈvenk
vepšõ,ˈvepʃə
verm,ˈverm
vālgamǭ,ˈvɑːlɡɑˌmɒː
ve’ržõ,ˈveˀrʒə
ve’r,ˈveˀr
vest,ˈvest
ve’žgõr,ˈveˀʒɡər
vēļa,ˈveːʎɑ
vēļõ,ˈveːʎə
Vēna,ˈveːnɑ
vērbikšõ,ˈveːrbikʃə
vi’b,ˈviˀb
ve’ž,ˈveˀʒ
Vidumǭ,ˈviduˌmɒː
Vidūmǭ,ˈviduːˌmɒː
viedām,ˈviedɑːm
ve’ggi,ˈveˀɡːi
vie’nnõ,ˈvieˀnːə
vientõ,ˈvientə
vežā,ˈveʒɑː
vie’rtõ,ˈvieˀrtə
vigā,ˈviɡɑː
vigā,ˈviɡɑː
vigāli,ˈviɡɑːli
vi’ggõl,ˈviˀɡːəl
vijā,ˈvijɑː
vi’jjõ,ˈviˀjːə
vi’jjõ,ˈviˀjːə
vikārt,ˈvikɑːrt
vi’l,ˈviˀl
vi’l,ˈviˀl
villi,ˈvilːi
villi,ˈvilːi
vä’ztõ,ˈvæˀztə
viļt,ˈviʎt
vindõ,ˈvində
ving,ˈvinɡ
vie’ddõ,ˈvieˀdːə
vie’ddõ,ˈvieˀdːə
vi’r,ˈviˀr
vēna,ˈveːnɑ
virgtõ,ˈvirɡtə
virgzi,ˈvirɡzi
virgõ,ˈvirɡə
virgõ,ˈvirɡə
viettõ,ˈvietːə
vie’ddõl,ˈvieˀdːəl
vingõ,ˈvinɡə
vizās,ˈvizɑːs
vizās,ˈvizɑːs
vi’zzõ,ˈviˀzːə
vi’zzõ,ˈviˀzːə
vīdkimdõz,ˈviːdˌkimdəz
vībõ,ˈviːbə
virpõļ,ˈvirpəʎ
vīdõz,ˈviːdəz
vīdsadāz,ˈviːdˌsɑdɑːz
vīdtuoistõnz,ˈviːdˌtuoistənz
vīerõ,ˈviːerə
vīetšõz,ˈviːet͡ʃəz
vī’gõz,ˈviːˀɡəz
vīla,ˈviːlɑ
vīļa,ˈviːʎɑ
vīmba,ˈviːmbɑ
vīdõ,ˈviːdə
vī’mõ,ˈviːˀmə
vīnõ,ˈviːnə
vīnõmǭŗa,ˈviːnəˌmɒːrʲɑ
vīrba,ˈviːrbɑ
vīrdõg,ˈviːrdəɡ
vī’ri,ˈviːˀri
vizākuodā,ˈvizɑːˌkuodɑː
vīrtša,ˈviːrt͡ʃɑ
vīțsõnā,ˈviːcˌsɯnɑː
vīžkimdõ,ˈviːʒˌkimdə
vīžsadā,ˈviːʒˌsɑdɑː
vitsā,ˈvitsɑː
vīžtuoistõn,ˈviːʒˌtuoistən
vǭ’dõr,ˈvɒːˀdər
vǭja,ˈvɒːjɑ
vǭjastõ,ˈvɒːjɑstə
vīļakū,ˈviːʎɑˌkuː
vǭļikšiji,ˈvɒːʎikʃiji
vǭŗ,ˈvɒːrʲ
vǭ’jli,ˈvɒːˀjli
vȯ’ddõrz,ˈvɤˀdːərz
vȯ’dlõ,ˈvɤˀdlə
vȯidõ,ˈvɤidə
vȯigõ,ˈvɤiɡə
vȯikõ,ˈvɤikə
vȯiti,ˈvɤiti
vȯjā,ˈvɤjɑː
vȯ’l,ˈvɤˀl
vȯ’l,ˈvɤˀl
vȯdā,ˈvɤdɑː
vȯļg,ˈvɤʎɡ
vȯndzi,ˈvɤndzi
vǭ’,ˈvɒːˀ
vǭ’,ˈvɒːˀ
vȯrābõz,ˈvɤrɑːbəz
vȯ’lmsõnā,ˈvɤˀlmˌsɯnɑː
vȯ’ŗki,ˈvɤˀrʲki
vīț,ˈviːc
vȯŗž,ˈvɤrʲʒ
vȯtšõ,ˈvɤt͡ʃə
vȯzā,ˈvɤzɑː
vȯstõ,ˈvɤstə
vȯžā,ˈvɤʒɑː
vȱlda,ˈvɤːldɑ
vȱntsa,ˈvɤːntsɑ
vȱŗa,ˈvɤːrʲɑ
või,ˈvɯi
või,ˈvɯi
võidõ,ˈvɯidə
võidõ,ˈvɯidə
võ’l,ˈvɯˀl
vȯi,ˈvɤi
vȯi,ˈvɤi
võttõ,ˈvɯtːə
võțīm,ˈvɯciːm
võzā,ˈvɯzɑː
vȭidag,ˈvɯːidɑɡ
vȭlga,ˈvɯːlɡɑ
vȭrõz,ˈvɯːrəz
vȭrõz,ˈvɯːrəz
vȱrna,ˈvɤːrnɑ
vȯrūks,ˈvɤruːks
vȭrõzjemā,ˈvɯːrəzˌjemɑː
zäp,ˈzæp
zēp,ˈzeːp
zilb,ˈzilb
zirmi,ˈzirmi
z,z
zīḑõz,ˈziːɟəz
zīedõz,ˈziːedəz
ykš,ykʃ
zǭigõ,ˈzɒːiɡə
zōigõ,ˈzɒːiɡə
zup,ˈzup
ǭ,ɒː
ž,ʒ
zǭig,ˈzɒːiɡ
võ’ilõ,ˈvɯˀilə
vȯņ,ˈvɤɲ
vȯrā,ˈvɤrɑː
vȭrõzizā,ˈvɯːrəzˌizɑː
võrgõ,ˈvɯrɡə
kārda,ˈkɑːrdɑ
kațki,ˈkɑcki
kațki,ˈkɑcki
kațki,ˈkɑcki
ka’zzõ,ˈkɑˀzːə
kä’g,ˈkæˀɡ
käp,ˈkæp
kārnaz,ˈkɑːrnɑz
kālmadtarā,ˈkɑːlmɑdˌtɑrɑː
kengmõd,ˈkenɡməd
kengõ,ˈkenɡə
kǟ’tõ,ˈkæːˀtə
kengšepā,ˈkenɡˌʃepɑː
kie’ddõrtõ,ˈkieˀdːərtə
kēratiji,ˈkeːrɑtiji
kie’vtõ,ˈkieˀvtə
kiksēņ,ˈkikˌseːɲ
kērabi,ˈkeːrɑbi
kilglū,ˈkilɡˌluː
kēļ,ˈkeːʎ
kimdõz,ˈkimdəz
ki’ldzi,ˈkiˀldzi
kim,ˈkim
kiužõ,ˈkiuʒə
kitsāz,ˈkitsɑːz
kinā,ˈkinɑː
kittõ,ˈkitːə
ki’v,ˈkiˀv
kī,ˈkiː
kī’lõ,ˈkiːˀlə
kīņḑõljālga,ˈkiːɲɟəlˌjɑːlɡɑ
kīndõks,ˈkiːndəks
kītõm,ˈkiːtəm
kīndõr,ˈkiːndər
kle’it,ˈkleˀit
kīv,ˈkiːv
klēibõ,ˈkleːibə
kougõl,ˈkouɡəl
kougõn,ˈkouɡən
kougit,ˈkouɡit
kǭ’dõkskimdõ,ˈkɒːˀdəksˌkimdə
kǭla,ˈkɒːlɑ
kǭ’dõksmõz,ˈkɒːˀdəksməz
kǭraz,ˈkɒːrɑz
kouți,ˈkouci
kǭzgõnd,ˈkɒːzˌɡɯnd
kõ’urõ,ˈkɯˀurə
kõ’r,ˈkɯˀr
kǭŗa,ˈkɒːrʲɑ
kõrd,ˈkɯrd
kõzātõ,ˈkɯzɑːtə
krīzdag,ˈkriːzdɑɡ
kõuvõ,ˈkɯuvə
kõuvõ,ˈkɯuvə
kõvīstõ,ˈkɯviːstə
ku’b,ˈkuˀb
ku’b,ˈkuˀb
krǭipa,ˈkrɒːipɑ
ku’llõ,ˈkuˀlːə
ku’ddõ,ˈkuˀdːə
ku’ddõ,ˈkuˀdːə
ku’ddõ,ˈkuˀdːə
kuņštnikā,ˈkuɲʃtˌnikɑː
kuo’ig,ˈkuoˀiɡ
kuigid,ˈkuiɡid
kuolmsadā,ˈkuolmˌsɑdɑː
kuordõ,ˈkuordə
kuordi,ˈkuordi
kuoŗŗõ,ˈkuorʲːə
kuo’d,ˈkuoˀd
kuŗē,ˈkurʲeː
ku’ž,ˈkuˀʒ
kuosk,ˈkuosk
kūkēra,ˈkuːˌkeːrɑ
kū’oḑi,ˈkuːˀoɟi
kūdõz,ˈkuːdəz
kūona,ˈkuːonɑ
kūonda,ˈkuːondɑ
kūoļma,ˈkuːoʎmɑ
kūondõ,ˈkuːondə
lakkõ,ˈlɑkːə
lakkõ,ˈlɑkːə
laitõ,ˈlɑitə
langõ,ˈlɑnɡə
lǟlamõz,ˈlæːlɑməz
lǟlam,ˈlæːlɑm
lǟlam,ˈlæːlɑm
latǟrn,ˈlɑtæːrn
lajā,ˈlɑjɑː
la’z,ˈlɑˀz
lǟ’dõ,ˈlæːˀdə
le’žgli,ˈleˀʒɡli
le’žgli,ˈleˀʒɡli
Leišõmǭ,ˈleiʃəˌmɒː
lețkēļ,ˈlecˌkeːʎ
lēņtš,ˈleːɲt͡ʃ
lindõ,ˈlində
lindõ,ˈlində
līnta,ˈliːntɑ
līgõ,ˈliːɡə
līgõ,ˈliːɡə
līgõ,ˈliːɡə
lītiņtõ,ˈliːtiɲtə
lītõld,ˈliːtəld
lītõltõ,ˈliːtəltə
līndamašīn,ˈliːndɑˌmɑʃiːn
lomāstõ,ˈlomɑːstə
lǭ’gstõ,ˈlɒːˀɡstə
louv,ˈlouv
lōka,ˈloːkɑ
lōlami,ˈloːlɑmi
lǭškõz,ˈlɒːʃkəz
lȭga,ˈlɯːɡɑ
